brand_name,product_description,full_price,discount_price,avg_rating,number_of_rating,image_url,product_details,available_option
Lenovo,Lenovo IdeaPad 1 15.6 inch Laptop Intel Core i5-1235U 8GB RAM 512GB SSD Cloud Grey,419.99,370.0,4.4,218.0,,,"selected, 8GB RAM|512GB SSD, $370.008GB RAM|512GB SSDNow $370.00', '16GB RAM| 1TB PCIE SSD, $849.00, Out of stock16GB RAM| 1TB PCIE SSD$849.00', '16GB RAM| 512GB PCIE SSD, $809.00, Out of stock16GB RAM| 512GB PCIE SSD$809.00', '32GB RAM| 1TB PCIE SSD, $909.00, Out of stock32GB RAM| 1TB PCIE SSD$909.00', '32GB RAM| 2TB PCIE SSD, $969.00, Out of stock32GB RAM| 2TB PCIE SSD$969.00', '64GB RAM| 1TB PCIE SSD, $999.00, Out of stock64GB RAM| 1TB PCIE SSD$999.00', '64GB RAM| 2TB PCIE SSD, $1,059.00, Out of stock64GB RAM| 2TB PCIE SSD$1,059.00', '64GB RAM| 4TB PCIE SSD, $1,189.00, Out of stock64GB RAM| 4TB PCIE SSD$1,189.00"
Dell,Restored Dell Optiplex 7050 Desktop Computer Quad Intel i7 (3.4) 32GB DDR4 RAM 1TB SSD Solid State Windows 10 Professional Home or Office PC (Refurbished),0.0,0.0,3.6,45.0,,,
ASUS,ASUS Vivobook 15.6 inch Windows Laptop Intel Core i5-1235U 8GB RAM 512GB SSD Quiet Blue,479.0,399.0,4.3,40.0,,,
HP,"HP 15.6"" Pentium 4GB/128GB Laptop-Scarlet Red",0.0,0.0,3.8,0.0,,,"selected, 4GB RAM| 128GB PCIE SSD, $278.804GB RAM| 128GB PCIE SSD$278.80', '16GB RAM| 1TB PCIE SSD, $879.0016GB RAM| 1TB PCIE SSD$879.00', '16GB RAM| 512GB PCIE SSD, $829.0016GB RAM| 512GB PCIE SSD$829.00', '32GB RAM| 1TB PCIE SSD, $909.0032GB RAM| 1TB PCIE SSD$909.00', '32GB RAM| 2TB PCIE SSD, $969.0032GB RAM| 2TB PCIE SSD$969.00', '64GB RAM| 2TB PCIE SSD, $1,039.0064GB RAM| 2TB PCIE SSD$1,039.00', '64GB RAM| 4TB PCIE SSD, $1,169.0064GB RAM| 4TB PCIE SSD$1,169.00"
ASUS,ASUS ROG Strix G16 16 inch QHD Nebula 240Hz Gaming Laptop Intel Core i9-13980HX NVIDIA GeForce RTX 4070 - 16GB DDR5 1TB SSD Eclipse Gray (2023),0.0,0.0,4.9,24.0,,,
Samsung,Samsung Galaxy Book3 15.6 inch Windows Laptop Intel Core i7-1360P 16GB RAM 512GB SSD Silver,0.0,0.0,4.9,24.0,,,
Visit the Chuwi Store,"CHUWI FreeBook 13.5"" Touchscreen Laptop 512GB SSD 12GB RAM,360° Rotation Foldable,Intel 12th Alder Lake N100,Windows 11,2 in 1 Gaming Notebook Tablet Computer PC,1TB SSD Expand",599.0,349.98,4.5,658.0,,,"selected, FreeBook, $349.98$349.98', 'FreeBook 12th Gen Intel N100+Stylus, $359.97$359.97', 'FreeBook Intel 12th Gen i3-1215U, $439.98$439.98"
Visit the Chuwi Store,"CHUWI FreeBook 13.5"" Touchscreen Laptop 512GB SSD 12GB RAM,Intel Quad-Core 12th Alder Lake N100(Up to 3.4GHz),Windows 11,2 in 1 Gaming Tablet Notebook Computer,IPS Display",599.0,359.97,4.5,658.0,,,"FreeBook, $349.98$349.98', 'selected, FreeBook 12th Gen Intel N100+Stylus, $359.97$359.97', 'FreeBook Intel 12th Gen i3-1215U, $439.98$439.98"
Visit the Chuwi Store,"CHUWI FreeBook 13.5"" Touchscreen Laptop 512GB SSD 12GB RAM,Intel 12th Gen i3-1215U (4.4Hz),Windows 11,2 in 1 Gaming Tablet Notebook Computer,WIFI 6,2K IPS Display",599.0,439.98,4.5,658.0,,,"FreeBook, $349.98$349.98', 'FreeBook 12th Gen Intel N100+Stylus, $359.97$359.97', 'selected, FreeBook Intel 12th Gen i3-1215U, $439.98$439.98"
ICEWOLF,"ICEWOLF - Gaming PC Desktop Computer, AMD Ryzen 5 5600 3.7GHz Up to 4.4GHz, RX 580 8GB, 16GB DDR4, NVME 1TB M.2 SSD, 3RGB Fans, Win 11 Pro Ready, Gamer Desktop Computer(R5 5600/RX 580)",699.99,519.99,2.5,6.0,,,
Dell,Dell Optiplex 7050 Tower Desktop Computer | Quad Intel i7 (3.4) | 32GB DDR4 RAM | 1TB SSD Solid State | Windows 10 Professional | Home or Office PC,254.95,228.99,3.4,13.0,,,"8 GB8 GB', '16 GB16 GB', 'selected, 32 GB, $228.9932 GBNow $228.99"
Dell,Dell Optiplex 7050 Tower Desktop Computer | Quad Intel i7 (3.4) | 32GB DDR4 RAM | 1TB SSD Solid State | Windows 10 Professional | Home or Office PC,0.0,0.0,3.4,13.0,,,"8 GB8 GB', '16 GB16 GB', 'selected, 32 GB, $228.9932 GBNow $228.99"
ASUS,"ASUS Vivobook 15 laptop, 15.6” Touch, Intel Core i7-1255U, 16GB RAM, 512GB SSD, Quiet Blue, Windows 11 Home",0.0,0.0,4.6,585.0,,,"16GB RAM| 1TB PCIE SSD, $639.99, Out of stock16GB RAM| 1TB PCIE SSD$639.99', 'selected, 16GB RAM| 512GB SSD, $649.0016GB RAM| 512GB SSD$649.00', '24GB RAM| 1TB PCIE SSD, $639.00, Out of stock24GB RAM| 1TB PCIE SSD$639.00', '24GB RAM| 2TB PCIE SSD, $799.00, Out of stock24GB RAM| 2TB PCIE SSD$799.00', '40GB RAM| 1TB PCIE SSD, $720.00, Out of stock40GB RAM| 1TB PCIE SSD$720.00', '40GB RAM| 2TB PCIE SSD, $829.00, Out of stock40GB RAM| 2TB PCIE SSD$829.00', '40GB RAM| 4TB PCIE SSD, $959.00, Out of stock40GB RAM| 4TB PCIE SSD$959.00"
Visit the HP Store,"HP 15.6"" FHD Business Laptop Computer, Quad Core Intel i5-1135G7 processor, 16GB RAM, 512GB PCIe SSD, Wi-Fi 6, Bluetooth, Type-C, Natural Silver",999.0,495.0,4.2,32.0,,,"1 TB, $499.991 TB$499.99', '2 TB2 TB', '256 GB, $419.00256 GB$419.00', 'selected, 512 GB, $495.00512 GBNow $495.00"
MSI,"MSI Katana 15.6"" Gaming Laptop, 144Hz FHD, Intel Core i7-13620H, NVIDIA GeForce RTX 4060 8GB, 16GB DDR5 Memory, 1TB NVMe SSD, Windows 11, Black, B13VFK-817US",0.0,0.0,4.4,216.0,,,
Visit the Skytech Gaming Store,Skytech Archangel Gaming PC Desktop INTEL Core i5 12400F NVIDIA Geforce RTX 4060 1TB SSD 16GB RAM Windows 11,0.0,799.99,4.4,70.0,,,"9600X | 4060, $1,099.99Now $1,099.99', 'selected, 12400F | 4060, $799.99Now $799.99', '13400F | 4070S, $1,399.99$1,399.99"
HP,HP Chromebook Plus x360 14 inch FHD IPS Touch 2-in-1 Laptop with Google AI Intel Core i3-N305 8GB RAM 128GB UFS Meteor Silver,549.0,429.0,4.5,24.0,"https://i5.walmartimages.com/seo/HP-Chromebook-Plus-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-with-Google-AI-Intel-Core-i3-N305-8GB-RAM-128GB-UFS-Meteor-Silver_48ee5319-afaa-44cc-998d-48be76e0f654.d8afe68bfc0cdb18ebfd765fb21f415e.jpeg?odnHeight=117&odnWidth=117&odnBg=FFFFFF', 'https://i5.walmartimages.com/seo/HP-Chromebook-Plus-X360-14-inch-FHD-IPS-Touch-2-in-1-Laptop-with-Google-AI-Intel-Core-i3-N305-8GB-RAM-128GB-UFS-Meteor-Silver_48ee5319-afaa-44cc-998d-48be76e0f654.d8afe68bfc0cdb18ebfd765fb21f415e.jpeg?odnHeight=640&odnWidth=640&odnBg=FFFFFF",,
